"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value","Flag and Footnotes"
"2017","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,069.500",""
"2017","Denmark","Hydro","Net maximum electrical capacity","Megawatt","9.227",""
"2017","Denmark","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Denmark","Wind","Net maximum electrical capacity","Megawatt","5,489.640",""
"2017","Denmark","Solar","Net maximum electrical capacity","Megawatt","906.350",""
"2017","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","11,120.000",""
"2017","Germany (until 1990 former territory of the FRG)","Geothermal","Net maximum electrical capacity","Megawatt","32.000",""
"2017","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","55,580.000",""
"2017","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","42,293.000",""
"2017","Estonia","Hydro","Net maximum electrical capacity","Megawatt","7.300",""
"2017","Estonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Estonia","Wind","Net maximum electrical capacity","Megawatt","311.800",""
"2017","Estonia","Solar","Net maximum electrical capacity","Megawatt","15.000",""
"2017","Ireland","Hydro","Net maximum electrical capacity","Megawatt","529.000",""
"2017","Ireland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Ireland","Wind","Net maximum electrical capacity","Megawatt","3,317.951",""
"2017","Ireland","Solar","Net maximum electrical capacity","Megawatt","15.714",""
"2017","Greece","Hydro","Net maximum electrical capacity","Megawatt","3,392.000",""
"2017","Greece","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Greece","Wind","Net maximum electrical capacity","Megawatt","2,624.000",""
"2017","Greece","Solar","Net maximum electrical capacity","Megawatt","2,605.530",""
"2017","Spain","Hydro","Net maximum electrical capacity","Megawatt","20,079.000",""
"2017","Spain","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Spain","Wind","Net maximum electrical capacity","Megawatt","23,124.479",""
"2017","Spain","Solar","Net maximum electrical capacity","Megawatt","7,027.063",""
"2017","France","Hydro","Net maximum electrical capacity","Megawatt","25,706.940",""
"2017","France","Geothermal","Net maximum electrical capacity","Megawatt","15.900",""
"2017","France","Wind","Net maximum electrical capacity","Megawatt","13,499.357",""
"2017","France","Solar","Net maximum electrical capacity","Megawatt","8,610.437",""
"2017","Croatia","Hydro","Net maximum electrical capacity","Megawatt","2,193.000",""
"2017","Croatia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Croatia","Wind","Net maximum electrical capacity","Megawatt","576.100",""
"2017","Croatia","Solar","Net maximum electrical capacity","Megawatt","60.000",""
"2017","Italy","Hydro","Net maximum electrical capacity","Megawatt","22,426.015",""
"2017","Italy","Geothermal","Net maximum electrical capacity","Megawatt","767.190",""
"2017","Italy","Wind","Net maximum electrical capacity","Megawatt","9,736.578",""
"2017","Italy","Solar","Net maximum electrical capacity","Megawatt","19,682.293",""
"2017","Cyprus","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2017","Cyprus","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725",""
"2017","Cyprus","Solar","Net maximum electrical capacity","Megawatt","110.046",""
"2017","Latvia","Hydro","Net maximum electrical capacity","Megawatt","1,564.318",""
"2017","Latvia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Latvia","Wind","Net maximum electrical capacity","Megawatt","77.105",""
"2017","Latvia","Solar","Net maximum electrical capacity","Megawatt","0.690",""
"2017","Lithuania","Hydro","Net maximum electrical capacity","Megawatt","877.000",""
"2017","Lithuania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Lithuania","Wind","Net maximum electrical capacity","Megawatt","518.000",""
"2017","Lithuania","Solar","Net maximum electrical capacity","Megawatt","73.751",""
"2017","Luxembourg","Hydro","Net maximum electrical capacity","Megawatt","1,330.545",""
"2017","Luxembourg","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","119.694",""
"2017","Luxembourg","Solar","Net maximum electrical capacity","Megawatt","128.103",""
"2017","Hungary","Hydro","Net maximum electrical capacity","Megawatt","57.000",""
"2017","Hungary","Geothermal","Net maximum electrical capacity","Megawatt","3.000",""
"2017","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000",""
"2017","Hungary","Solar","Net maximum electrical capacity","Megawatt","344.000",""
"2017","Malta","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2017","Malta","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100",""
"2017","Malta","Solar","Net maximum electrical capacity","Megawatt","112.307",""
"2017","Netherlands","Hydro","Net maximum electrical capacity","Megawatt","37.000",""
"2017","Netherlands","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Netherlands","Wind","Net maximum electrical capacity","Megawatt","4,202.000",""
"2017","Netherlands","Solar","Net maximum electrical capacity","Megawatt","2,903.000",""
"2017","Austria","Hydro","Net maximum electrical capacity","Megawatt","14,149.948",""
"2017","Austria","Geothermal","Net maximum electrical capacity","Megawatt","0.915",""
"2017","Austria","Wind","Net maximum electrical capacity","Megawatt","2,886.698",""
"2017","Austria","Solar","Net maximum electrical capacity","Megawatt","1,268.971",""
"2017","Poland","Hydro","Net maximum electrical capacity","Megawatt","2,390.059",""
"2017","Poland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Poland","Wind","Net maximum electrical capacity","Megawatt","5,759.357",""
"2017","Poland","Solar","Net maximum electrical capacity","Megawatt","287.091",""
"2017","Portugal","Hydro","Net maximum electrical capacity","Megawatt","7,225.922",""
"2017","Portugal","Geothermal","Net maximum electrical capacity","Megawatt","29.100",""
"2017","Portugal","Wind","Net maximum electrical capacity","Megawatt","5,124.105",""
"2017","Portugal","Solar","Net maximum electrical capacity","Megawatt","579.236",""
"2017","Romania","Hydro","Net maximum electrical capacity","Megawatt","6,691.929",""
"2017","Romania","Geothermal","Net maximum electrical capacity","Megawatt","0.050",""
"2017","Romania","Wind","Net maximum electrical capacity","Megawatt","3,029.798",""
"2017","Romania","Solar","Net maximum electrical capacity","Megawatt","1,374.199",""
"2017","Slovenia","Hydro","Net maximum electrical capacity","Megawatt","1,346.629",""
"2017","Slovenia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Slovenia","Wind","Net maximum electrical capacity","Megawatt","4.973",""
"2017","Slovenia","Solar","Net maximum electrical capacity","Megawatt","246.800",""
"2017","Slovakia","Hydro","Net maximum electrical capacity","Megawatt","2,523.000",""
"2017","Slovakia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Slovakia","Wind","Net maximum electrical capacity","Megawatt","4.000",""
"2017","Slovakia","Solar","Net maximum electrical capacity","Megawatt","528.000",""
"2017","Finland","Hydro","Net maximum electrical capacity","Megawatt","3,272.000",""
"2017","Finland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Finland","Wind","Net maximum electrical capacity","Megawatt","2,044.000",""
"2017","Finland","Solar","Net maximum electrical capacity","Megawatt","82.000",""
"2017","Sweden","Hydro","Net maximum electrical capacity","Megawatt","16,502.000",""
"2017","Sweden","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Sweden","Wind","Net maximum electrical capacity","Megawatt","6,611.000",""
"2017","Sweden","Solar","Net maximum electrical capacity","Megawatt","244.000",""
"2017","United Kingdom","Hydro","Net maximum electrical capacity","Megawatt","4,772.912",""
"2017","United Kingdom","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","19,584.758",""
"2017","United Kingdom","Solar","Net maximum electrical capacity","Megawatt","12,781.793",""
"2017","Iceland","Hydro","Net maximum electrical capacity","Megawatt","1,994.747",""
"2017","Iceland","Geothermal","Net maximum electrical capacity","Megawatt","709.958",""
"2017","Iceland","Wind","Net maximum electrical capacity","Megawatt","2.430",""
"2017","Iceland","Solar","Net maximum electrical capacity","Megawatt",":",""
"2017","Norway","Hydro","Net maximum electrical capacity","Megawatt","31,912.000",""
"2017","Norway","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Norway","Wind","Net maximum electrical capacity","Megawatt","1,207.000",""
"2017","Norway","Solar","Net maximum electrical capacity","Megawatt",":",""
"2017","Montenegro","Hydro","Net maximum electrical capacity","Megawatt","651.500",""
"2017","Montenegro","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Montenegro","Wind","Net maximum electrical capacity","Megawatt","72.000",""
"2017","Montenegro","Solar","Net maximum electrical capacity","Megawatt",":",""
"2017","North Macedonia","Hydro","Net maximum electrical capacity","Megawatt","670.705",""
"2017","North Macedonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000",""
"2017","North Macedonia","Solar","Net maximum electrical capacity","Megawatt","16.699",""
"2017","Albania","Hydro","Net maximum electrical capacity","Megawatt","2,047.000",""
"2017","Albania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Albania","Wind","Net maximum electrical capacity","Megawatt",":",""
"2017","Albania","Solar","Net maximum electrical capacity","Megawatt","1.000",""
"2017","Serbia","Hydro","Net maximum electrical capacity","Megawatt","3,038.000",""
"2017","Serbia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Serbia","Wind","Net maximum electrical capacity","Megawatt","25.000",""
"2017","Serbia","Solar","Net maximum electrical capacity","Megawatt","10.000",""
"2017","Turkey","Hydro","Net maximum electrical capacity","Megawatt","27,273.100",""
"2017","Turkey","Geothermal","Net maximum electrical capacity","Megawatt","1,063.700",""
"2017","Turkey","Wind","Net maximum electrical capacity","Megawatt","6,516.150",""
"2017","Turkey","Solar","Net maximum electrical capacity","Megawatt","3,420.700",""
"2017","Bosnia and Herzegovina","Hydro","Net maximum electrical capacity","Megawatt","2,211.000",""
"2017","Bosnia and Herzegovina","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":",""
"2017","Bosnia and Herzegovina","Solar","Net maximum electrical capacity","Megawatt","16.000",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Hydro","Net maximum electrical capacity","Megawatt","80.370",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","33.750",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Solar","Net maximum electrical capacity","Megawatt","6.602",""
"2017","Moldova","Hydro","Net maximum electrical capacity","Megawatt","16.000",""
"2017","Moldova","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Moldova","Wind","Net maximum electrical capacity","Megawatt","9.000",""
"2017","Moldova","Solar","Net maximum electrical capacity","Megawatt","2.000",""
"2017","Ukraine","Hydro","Net maximum electrical capacity","Megawatt","6,213.000",""
"2017","Ukraine","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Ukraine","Wind","Net maximum electrical capacity","Megawatt","465.000",""
"2017","Ukraine","Solar","Net maximum electrical capacity","Megawatt","758.600",""
"2017","Georgia","Hydro","Net maximum electrical capacity","Megawatt","2,723.000",""
"2017","Georgia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Georgia","Wind","Net maximum electrical capacity","Megawatt","20.000",""
"2017","Georgia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2018","European Union - 27 countries (from 2020)","Hydro","Net maximum electrical capacity","Megawatt","150,824.449",""
"2018","European Union - 27 countries (from 2020)","Geothermal","Net maximum electrical capacity","Megawatt","862.155",""
"2018","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","157,291.357",""
"2018","European Union - 27 countries (from 2020)","Solar","Net maximum electrical capacity","Megawatt","103,892.974",""
"2018","European Union - 28 countries (2013-2020)","Hydro","Net maximum electrical capacity","Megawatt","155,602.788",""
"2018","European Union - 28 countries (2013-2020)","Geothermal","Net maximum electrical capacity","Megawatt","862.155",""
"2018","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","179,061.735",""
"2018","European Union - 28 countries (2013-2020)","Solar","Net maximum electrical capacity","Megawatt","117,011.318",""
"2018","Euro area - 19 countries  (from 2015)","Hydro","Net maximum electrical capacity","Megawatt","117,393.282",""
"2018","Euro area - 19 countries  (from 2015)","Geothermal","Net maximum electrical capacity","Megawatt","849.105",""
"2018","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","133,141.977",""
"2018","Euro area - 19 countries  (from 2015)","Solar","Net maximum electrical capacity","Megawatt","96,617.636",""
"2018","Belgium","Hydro","Net maximum electrical capacity","Megawatt","1,417.500",""
"2018","Belgium","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Belgium","Wind","Net maximum electrical capacity","Megawatt","3,260.700",""
"2018","Belgium","Solar","Net maximum electrical capacity","Megawatt","3,986.500",""
"2018","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,379.000",""
"2018","Bulgaria","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","698.920",""
"2018","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,032.679",""
"2018","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,264.019",""
"2018","Czechia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Czechia","Wind","Net maximum electrical capacity","Megawatt","316.200",""
"2018","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,075.072",""
"2018","Denmark","Hydro","Net maximum electrical capacity","Megawatt","9.227",""
"2018","Denmark","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Denmark","Wind","Net maximum electrical capacity","Megawatt","6,120.624",""
"2018","Denmark","Solar","Net maximum electrical capacity","Megawatt","998.000",""
"2018","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","10,940.000",""
"2018","Germany (until 1990 former territory of the FRG)","Geothermal","Net maximum electrical capacity","Megawatt","36.000",""
"2018","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","58,843.000",""
"2018","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","45,181.000",""
"2018","Estonia","Hydro","Net maximum electrical capacity","Megawatt","7.300",""
"2018","Estonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Estonia","Wind","Net maximum electrical capacity","Megawatt","310.000",""
"2018","Estonia","Solar","Net maximum electrical capacity","Megawatt","31.900",""
"2018","Ireland","Hydro","Net maximum electrical capacity","Megawatt","529.000",""
"2018","Ireland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Ireland","Wind","Net maximum electrical capacity","Megawatt","3,676.134",""
"2018","Ireland","Solar","Net maximum electrical capacity","Megawatt","24.231",""
"2018","Greece","Hydro","Net maximum electrical capacity","Megawatt","3,409.000",""
"2018","Greece","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Greece","Wind","Net maximum electrical capacity","Megawatt","2,877.495",""
"2018","Greece","Solar","Net maximum electrical capacity","Megawatt","2,651.570",""
"2018","Spain","Hydro","Net maximum electrical capacity","Megawatt","20,079.572",""
"2018","Spain","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Spain","Wind","Net maximum electrical capacity","Megawatt","23,405.055",""
"2018","Spain","Solar","Net maximum electrical capacity","Megawatt","7,067.567",""
"2018","France","Hydro","Net maximum electrical capacity","Megawatt","25,792.829",""
"2018","France","Geothermal","Net maximum electrical capacity","Megawatt","15.900",""
"2018","France","Wind","Net maximum electrical capacity","Megawatt","14,900.146",""
"2018","France","Solar","Net maximum electrical capacity","Megawatt","9,617.025",""
"2018","Croatia","Hydro","Net maximum electrical capacity","Megawatt","2,199.500",""
"2018","Croatia","Geothermal","Net maximum electrical capacity","Megawatt","10.000",""
"2018","Croatia","Wind","Net maximum electrical capacity","Megawatt","586.300",""
"2018","Croatia","Solar","Net maximum electrical capacity","Megawatt","67.700",""
"2018","Italy","Hydro","Net maximum electrical capacity","Megawatt","22,498.587",""
"2018","Italy","Geothermal","Net maximum electrical capacity","Megawatt","767.190",""
"2018","Italy","Wind","Net maximum electrical capacity","Megawatt","10,230.246",""
"2018","Italy","Solar","Net maximum electrical capacity","Megawatt","20,107.589",""
"2018","Cyprus","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2018","Cyprus","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725",""
"2018","Cyprus","Solar","Net maximum electrical capacity","Megawatt","118.479",""
"2018","Latvia","Hydro","Net maximum electrical capacity","Megawatt","1,564.985",""
"2018","Latvia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Latvia","Wind","Net maximum electrical capacity","Megawatt","78.172",""
"2018","Latvia","Solar","Net maximum electrical capacity","Megawatt","1.962",""
"2018","Lithuania","Hydro","Net maximum electrical capacity","Megawatt","877.000",""
"2018","Lithuania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Lithuania","Wind","Net maximum electrical capacity","Megawatt","533.000",""
"2018","Lithuania","Solar","Net maximum electrical capacity","Megawatt","82.000",""
"2018","Luxembourg","Hydro","Net maximum electrical capacity","Megawatt","1,330.473",""
"2018","Luxembourg","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","122.894",""
"2018","Luxembourg","Solar","Net maximum electrical capacity","Megawatt","130.624",""
"2018","Hungary","Hydro","Net maximum electrical capacity","Megawatt","57.000",""
"2018","Hungary","Geothermal","Net maximum electrical capacity","Megawatt","3.000",""
"2018","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000",""
"2018","Hungary","Solar","Net maximum electrical capacity","Megawatt","726.000",""
"2018","Malta","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2018","Malta","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100",""
"2018","Malta","Solar","Net maximum electrical capacity","Megawatt","131.317",""
"2018","Netherlands","Hydro","Net maximum electrical capacity","Megawatt","37.000",""
"2018","Netherlands","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Netherlands","Wind","Net maximum electrical capacity","Megawatt","4,393.000",""
"2018","Netherlands","Solar","Net maximum electrical capacity","Megawatt","4,522.000",""
"2018","Austria","Hydro","Net maximum electrical capacity","Megawatt","14,516.246",""
"2018","Austria","Geothermal","Net maximum electrical capacity","Megawatt","0.915",""
"2018","Austria","Wind","Net maximum electrical capacity","Megawatt","3,132.713",""
"2018","Austria","Solar","Net maximum electrical capacity","Megawatt","1,437.641",""
"2018","Poland","Hydro","Net maximum electrical capacity","Megawatt","2,390.768",""
"2018","Poland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Poland","Wind","Net maximum electrical capacity","Megawatt","5,766.078",""
"2018","Poland","Solar","Net maximum electrical capacity","Megawatt","561.976",""
"2018","Portugal","Hydro","Net maximum electrical capacity","Megawatt","7,235.833",""
"2018","Portugal","Geothermal","Net maximum electrical capacity","Megawatt","29.100",""
"2018","Portugal","Wind","Net maximum electrical capacity","Megawatt","5,172.359",""
"2018","Portugal","Solar","Net maximum electrical capacity","Megawatt","667.431",""
"2018","Romania","Hydro","Net maximum electrical capacity","Megawatt","6,700.653",""
"2018","Romania","Geothermal","Net maximum electrical capacity","Megawatt","0.050",""
"2018","Romania","Wind","Net maximum electrical capacity","Megawatt","3,032.258",""
"2018","Romania","Solar","Net maximum electrical capacity","Megawatt","1,385.911",""
"2018","Slovenia","Hydro","Net maximum electrical capacity","Megawatt","1,343.425",""
"2018","Slovenia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Slovenia","Wind","Net maximum electrical capacity","Megawatt","5.238",""
"2018","Slovenia","Solar","Net maximum electrical capacity","Megawatt","246.800",""
"2018","Slovakia","Hydro","Net maximum electrical capacity","Megawatt","2,528.000",""
"2018","Slovakia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2018","Slovakia","Solar","Net maximum electrical capacity","Megawatt","472.000",""
"2018","Finland","Hydro","Net maximum electrical capacity","Megawatt","3,286.532",""
"2018","Finland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Finland","Wind","Net maximum electrical capacity","Megawatt","2,041.000",""
"2018","Finland","Solar","Net maximum electrical capacity","Megawatt","140.000",""
"2018","Sweden","Hydro","Net maximum electrical capacity","Megawatt","16,431.000",""
"2018","Sweden","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Sweden","Wind","Net maximum electrical capacity","Megawatt","7,300.000",""
"2018","Sweden","Solar","Net maximum electrical capacity","Megawatt","428.000",""
"2018","United Kingdom","Hydro","Net maximum electrical capacity","Megawatt","4,778.339",""
"2018","United Kingdom","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","21,770.378",""
"2018","United Kingdom","Solar","Net maximum electrical capacity","Megawatt","13,118.344",""
"2018","Iceland","Hydro","Net maximum electrical capacity","Megawatt","2,098.722",""
"2018","Iceland","Geothermal","Net maximum electrical capacity","Megawatt","755.558",""
"2018","Iceland","Wind","Net maximum electrical capacity","Megawatt","2.400",""
"2018","Iceland","Solar","Net maximum electrical capacity","Megawatt",":",""
"2018","Norway","Hydro","Net maximum electrical capacity","Megawatt","32,530.000",""
"2018","Norway","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Norway","Wind","Net maximum electrical capacity","Megawatt","1,710.000",""
"2018","Norway","Solar","Net maximum electrical capacity","Megawatt",":",""
"2018","Montenegro","Hydro","Net maximum electrical capacity","Megawatt","652.380",""
"2018","Montenegro","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Montenegro","Wind","Net maximum electrical capacity","Megawatt","72.000",""
"2018","Montenegro","Solar","Net maximum electrical capacity","Megawatt",":",""
"2018","North Macedonia","Hydro","Net maximum electrical capacity","Megawatt","674.162",""
"2018","North Macedonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000",""
"2018","North Macedonia","Solar","Net maximum electrical capacity","Megawatt","16.699",""
"2018","Albania","Hydro","Net maximum electrical capacity","Megawatt","2,105.000",""
"2018","Albania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Albania","Wind","Net maximum electrical capacity","Megawatt",":",""
"2018","Albania","Solar","Net maximum electrical capacity","Megawatt","1.000",""
"2018","Serbia","Hydro","Net maximum electrical capacity","Megawatt","3,043.000",""
"2018","Serbia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Serbia","Wind","Net maximum electrical capacity","Megawatt","227.000",""
"2018","Serbia","Solar","Net maximum electrical capacity","Megawatt","11.000",""
"2018","Turkey","Hydro","Net maximum electrical capacity","Megawatt","28,291.392",""
"2018","Turkey","Geothermal","Net maximum electrical capacity","Megawatt","1,282.518",""
"2018","Turkey","Wind","Net maximum electrical capacity","Megawatt","7,005.386",""
"2018","Turkey","Solar","Net maximum electrical capacity","Megawatt","5,062.608",""
"2018","Bosnia and Herzegovina","Hydro","Net maximum electrical capacity","Megawatt","2,235.600",""
"2018","Bosnia and Herzegovina","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt","51.000",""
"2018","Bosnia and Herzegovina","Solar","Net maximum electrical capacity","Megawatt","18.150",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Hydro","Net maximum electrical capacity","Megawatt","80.370",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","33.750",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Solar","Net maximum electrical capacity","Megawatt","6.602",""
"2018","Moldova","Hydro","Net maximum electrical capacity","Megawatt","16.000",""
"2018","Moldova","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Moldova","Wind","Net maximum electrical capacity","Megawatt","34.000",""
"2018","Moldova","Solar","Net maximum electrical capacity","Megawatt","3.000",""
"2018","Ukraine","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2018","Ukraine","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Ukraine","Wind","Net maximum electrical capacity","Megawatt",":",""
"2018","Ukraine","Solar","Net maximum electrical capacity","Megawatt",":",""
"2018","Georgia","Hydro","Net maximum electrical capacity","Megawatt","2,695.000",""
"2018","Georgia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2018","Georgia","Wind","Net maximum electrical capacity","Megawatt","20.000",""
"2018","Georgia","Solar","Net maximum electrical capacity","Megawatt",":",""
